oc_customer_wishlist date_added
oc_download download_id
oc_download filename
oc_download mask
oc_download date_added
oc_download_description download_id
oc_download_description language_id
oc_download_description name
oc_event event_id
oc_event code
oc_event trigger
oc_event action
oc_event status
oc_event sort_order
oc_extension extension_id
oc_extension type
oc_extension code
oc_extension_install extension_install_id
oc_extension_install extension_download_id
oc_extension_install filename
oc_extension_install date_added
oc_extension_path extension_path_id
oc_extension_path extension_install_id
oc_extension_path path
oc_extension_path date_added
oc_filter filter_id
oc_filter filter_group_id
oc_filter sort_order
oc_filter_description filter_id
oc_filter_description language_id
oc_filter_description filter_group_id
oc_filter_description name
oc_filter_group filter_group_id
oc_filter_group sort_order
oc_filter_group_description filter_group_id
oc_filter_group_description language_id
oc_filter_group_description name
oc_geo_zone geo_zone_id
oc_geo_zone name
oc_geo_zone description
oc_geo_zone date_added
oc_geo_zone date_modified
oc_gofilter id
oc_gofilter code
oc_gofilter key
oc_gofilter value
oc_gofilter serialized
oc_information information_id
oc_information bottom
oc_information sort_order
oc_information status
oc_information_description information_id
oc_information_description language_id
oc_information_description title
oc_information_description description
oc_information_description meta_title
oc_information_description meta_description
oc_information_description meta_keyword
oc_information_to_layout information_id
oc_information_to_layout store_id
oc_information_to_layout layout_id
oc_information_to_store information_id
oc_information_to_store store_id
oc_key id
oc_key value
oc_key main_key
oc_key license_key
oc_language language_id
oc_language name
oc_language code
oc_language locale
oc_language image
oc_language directory
oc_language sort_order
oc_language status
oc_layout layout_id
oc_layout name
oc_layout_module layout_module_id
oc_layout_module layout_id
oc_layout_module code
oc_layout_module position
oc_layout_module sort_order
oc_layout_route layout_route_id
oc_layout_route layout_id
oc_layout_route store_id
oc_layout_route route
oc_length_class length_class_id
oc_length_class value
oc_length_class_description length_class_id
oc_length_class_description language_id
oc_length_class_description title
oc_length_class_description unit
oc_location location_id
oc_location name
oc_location address
oc_location telephone
oc_location fax
oc_location geocode
oc_location image
oc_location open
oc_location comment
oc_manufacturer manufacturer_id
oc_manufacturer name
oc_manufacturer image
oc_manufacturer sort_order
oc_manufacturer_to_store manufacturer_id
oc_manufacturer_to_store store_id
oc_marketing marketing_id
oc_marketing name
oc_marketing description
oc_marketing code
oc_marketing clicks
oc_marketing date_added
oc_modification modification_id
oc_modification extension_install_id
oc_modification name
oc_modification code
oc_modification author
oc_modification version
oc_modification link
oc_modification xml
oc_modification status
oc_modification date_added
oc_module module_id
oc_module name
oc_module code
oc_module setting
oc_option option_id
oc_option type
oc_option sort_order
oc_option_description option_id
oc_option_description language_id
oc_option_description name
oc_option_value option_value_id
oc_option_value option_id
oc_option_value image
oc_option_value sort_order
oc_option_value_description option_value_id
oc_option_value_description language_id
oc_option_value_description option_id
oc_option_value_description name
oc_order order_id
oc_order invoice_no
oc_order invoice_prefix
oc_order store_id
oc_order store_name
oc_order store_url
oc_order customer_id
oc_order customer_group_id
oc_order firstname
oc_order lastname
oc_order email
oc_order telephone
oc_order fax
oc_order custom_field
oc_order payment_firstname
oc_order payment_lastname
oc_order payment_company
oc_order payment_address_1
oc_order payment_address_2
oc_order payment_city
oc_order payment_postcode
