Джинсы женские утепленные Parastoo 5913,1320,920,https://www.kupi-jeans.ru/upload/iblock/6bd/6bdf8bf3be8b0d2cc1b4731adcf2c305.jpg,,,,,,,,,,,,,,,,,,,,,Утепленные брюки джинсовые,Джинсы,Китай,ARK-5913',Size,32,Color,0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, прямого кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: прямой покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_parastoo_5913/
Джинсы женские утепленные DHD F-501,1200,800,https://www.kupi-jeans.ru/upload/iblock/f1b/f1b7099983c86b3f46f29796823ecfd1.jpg,,,,,,,,,,,,,,,,,,,,,Утепленные брюки джинсовые,Джинсы,Китай,ARK-F-501',Size,25;27,Color,0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_dhd_f_501/
Джинсы женские утепленные Manguer 8602,1200,800,https://www.kupi-jeans.ru/upload/iblock/3f6/3f619f929cc8f05bff4ae8bb81374c71.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/3f6/70_113_2/3f619f929cc8f05bff4ae8bb81374c71.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/3be/70_113_2/3bed7f9a9dcc37c551b0f4271c819f20.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/10d/70_113_2/10d411e35ca6e19a34d0bf92bd0effcd.jpg,,,,,,,,,Утепленные брюки джинсовые,Джинсы,Китай,ARK-8602',Size,29,Color,0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_manguer_8602/
Джинсы женские утепленные XQL 012,1280,880,https://www.kupi-jeans.ru/upload/iblock/ecf/ecfd07a1789e8f1e3ded889339acb7f9.jpg,,,,,,,,,,,,,,,,,,,,,Утепленные брюки джинсовые,Джинсы,Китай,ARK-012',Size,25;26;27;28;29;30,Color,0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_xql_012/
Джинсы женские утепленные Appciauds A-8073,1360,960,https://www.kupi-jeans.ru/upload/iblock/5fb/5fbe1c3075ee740994818c296862622c.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/5fb/70_113_2/5fbe1c3075ee740994818c296862622c.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/b3b/70_113_2/b3b82fdf7b5365e36ec0f8e31a5a1200.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/7a8/70_113_2/7a87eca71eb0d30c5df2819f05fad006.jpg,,,,,,,,,Утепленные брюки джинсовые,Джинсы,Китай,ARK-A-8073',Size,29;30,Color,0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя c застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_appciauds_a_8073/
Джинсы женские утепленные Barbie Coco Q-242,1399,999,https://www.kupi-jeans.ru/upload/iblock/4f0/4f0a47931ae0e1a44811202f258a0467.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/4f0/70_113_2/4f0a47931ae0e1a44811202f258a0467.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/83a/70_113_2/83ab1bc00db66a481c485a22b9a684ef.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/491/70_113_2/4913e47f9b0c48adb99ae061e500f1bc.jpg,,,,,,,,,Утепленные брюки джинсовые,Джинсы,Китай,ARK-Q-242',Size,25,Color,0000ff,"Классический покрой джинсов. Модель утепленная: с подкладкой из тонкого флиса, которая незаметна глазу. Джинсы-стрейч. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: осень-зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_barbie_coco_q_242/
Джинсы женские Rajojo A8151,1300,900,https://www.kupi-jeans.ru/upload/iblock/21f/21f83d9d3f11097eb1f132646590bd86.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/21f/70_113_2/21f83d9d3f11097eb1f132646590bd86.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/24c/70_113_2/24cbd61c96ffc648b1e4af65eae24182.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/6f9/70_113_2/6f900d49cbe776e77a4e30cbaeda32d1.jpg,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-A8151',Size,25;26;27;28;29,Color,0000ff,"Комфортные женские джинсы. Модель с застежкой на пуговицу и молнию. Прекрасный выбор на каждый день. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% полиэстер",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_rajojo_a8151/
Джинсы женские Miss Bon MB-418-1,1399,999,https://www.kupi-jeans.ru/upload/iblock/9f4/9f459c3673d233bc37ff912ee6f05bba.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/9f4/70_113_2/9f459c3673d233bc37ff912ee6f05bba.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/ac5/70_113_2/ac570499ea9e576fd343e810edb79c2e.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/adf/70_113_2/adf8151a75f664fead404f8bcc21e11a.jpg,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-MB-418-1',Size,28,Color,0000ff,"Джинсы Miss Bon выполнены из хлопкового денима. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 95% хлопок, 5% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_miss_bon_mb_418_1/
Джинсы женские Vickys Love K6552,1399,999,https://www.kupi-jeans.ru/upload/iblock/bcf/bcf5b05afe3f87f5c00814515e6ede61.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/bcf/70_113_2/bcf5b05afe3f87f5c00814515e6ede61.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/f85/70_113_2/f850516cd510bd087b9f90633d446633.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/546/70_113_2/5465218eb4023f764fb756bf2e9e70a6.jpg,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-K6552',Size,25;26;27;29;30,Color,0000ff,"Джинсы от Vickys Love со средней посадкой. Модель выполнена из плотного денима. Детали: застежка на молнию и пуговицу, три кармана спереди, два кармана сзади, шлевки, декоративные потертости. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_vickys_love_k6552/
Джинсы женские Langluka LJ1351B-1,1360,960,https://www.kupi-jeans.ru/upload/iblock/610/610b44b9c513d2d6c524a1fde108dae3.jpg,,,,,,,,,,,,,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-LJ1351B-1',Size,31;33;35,Color,0000ff,"Джинсы Langluka выполнены из хлопкового денима. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_lj1351b_1/
Джинсы женские FA&FA FA6029BKK,1399,999,https://www.kupi-jeans.ru/upload/iblock/961/96179c5ab426c730f781929f3337053b.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/961/70_113_2/96179c5ab426c730f781929f3337053b.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/8b5/70_113_2/8b5ad6fabc30e115484aeb8a6a39ae74.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/46c/70_113_2/46c0b41a0a7594978442d3bccfb8a819.jpg,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-FA6029BKK',Size,32,Color,0000ff,"Джинсы-бойфренды. Концепция стиля этих джинсов — раскрепощенность и свобода. Создается ощущение, что девушка с утра надела джинсы своего брата или парня. Казалось бы, такой небрежный вид никак не придает женственности и стройности фигуре, но, как ни странно, женщины в них выглядят необыкновенно хрупкими.... 5 карманов. Шлевки для ремня. Застежка на молнию и 1 пуговицу. Ремень в комплекте. Широкие джинсы-бойфренды со средней посадкой и шаговым швом. Носить с отворотами снизу. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_fa_fa_fa6029bkk/
Джинсы женские Rajojo denim 6316,1280,880,https://www.kupi-jeans.ru/upload/iblock/e5c/e5c3f67a75d21dc76e5fa347fb46a3e5.jpg,,,,,,,,,,,,,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-6316',Size,32;38,Color,0000ff,"Комфортные женские джинсы. Модель с застежкой на пуговицу и молнию. Прекрасный выбор на каждый день. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 85% хлопок, 15% полиэстер",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_rajojo_denim_6316/
Джинсы женские Feng Xing FX4091,1399,999,https://www.kupi-jeans.ru/upload/iblock/726/7262f761faa1fe1a84f2d76fcc416bd5.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/726/70_113_2/7262f761faa1fe1a84f2d76fcc416bd5.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/6d1/70_113_2/6d142265c9f941029c05d2791880b04b.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/ac1/70_113_2/ac18ac61ea032cdeed52a24b037f0487.jpg,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-FX4091',Size,26;29,Color,0000ff,"Джинсы Feng Xing выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_feng_xing_fx4091/
Джинсы женские Denim  HT-9015,1120,720,https://www.kupi-jeans.ru/upload/iblock/45c/45cce6a94e534d08b8916165ea6dd1ea.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/45c/70_113_2/45cce6a94e534d08b8916165ea6dd1ea.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/c01/70_113_2/c017e03e1d1fb3e9e5873f3ef6aeb059.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/7c3/70_113_2/7c3e83d6c312276e3fd742f66080581c.jpg,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-HT-9015',Size,26;28;29;30,Color,0000ff,"Джинсы выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 75% хлопок, 23% полиэстер, 2% эластан.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_denim_ht_9015/
Джинсы женские FA&FA FA6037AKK,1399,999,https://www.kupi-jeans.ru/upload/iblock/9ee/9ee1715f447d01c4c351660a7d8f5d2a.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/9ee/70_113_2/9ee1715f447d01c4c351660a7d8f5d2a.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/e29/70_113_2/e294069ef09980e681f333a742cf442a.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/473/70_113_2/47376d74ce499290b3c724998db313e6.jpg,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-FA6037AKK',Size,28;29;31;33,Color,0000ff,"Джинсы-бойфренды. Концепция стиля этих джинсов — раскрепощенность и свобода. Создается ощущение, что девушка с утра надела джинсы своего брата или парня. Казалось бы, такой небрежный вид никак не придает женственности и стройности фигуре, но, как ни странно, женщины в них выглядят необыкновенно хрупкими.... 5 карманов. Шлевки для ремня. Застежка на молнию и 1 пуговицу. Ремень в комплекте. Широкие джинсы-бойфренды со средней посадкой и шаговым швом. Носить с отворотами снизу. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_fa_fa_fa6037akk/
Джинсы женские Langluka PY-558-1,1360,960,https://www.kupi-jeans.ru/upload/iblock/eed/eed77e1338a9276be34cd2ce96140759.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/eed/70_113_2/eed77e1338a9276be34cd2ce96140759.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/c85/70_113_2/c85fcc46595346b14b8816ab97eca2aa.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/0e9/70_113_2/0e9bc0b334372bbe69f645bcca6bfc45.jpg,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-PY-558-1',Size,25;26;27;28;29,Color,0000ff,"Сужающиеся книзу джогеры из супер-мягкого денима низ которых собран на резинку. Спереди - застежка на молнию и пуговицу. На поясе - шлевки для ремня. Инструкция по уходу: стирать при температуре не выше 30° C, не отбеливать, не отжимать на центрифуге, гладить при средней температуре, химчистка разрешена. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_py_558_1/
Джинсы женские Langluka PY029-1,1399,999,https://www.kupi-jeans.ru/upload/iblock/d2d/d2deabb559979062bc34e8eb6c6e5eef.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/d2d/70_113_2/d2deabb559979062bc34e8eb6c6e5eef.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/a74/70_113_2/a745cd7577824fd41980646792035a1c.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/488/70_113_2/488790d92ed7ab88f06a1daa1ff774e9.jpg,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-PY029-1',Size,26,Color,0000ff,"Джинсы для женщин модные, из мягкого хлопка. Состав: 98% хлопок, 2% полиэстер.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_py029_1/
Бриджи женские джинсовые Rich Berg TD9016,1190,790,https://www.kupi-jeans.ru/upload/iblock/61c/61c32db08edeb8fe804035f275234d55.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/61c/70_113_2/61c32db08edeb8fe804035f275234d55.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/eae/70_113_2/eae4f81725bf0b9fc7ee9a76f5033d34.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/af6/70_113_2/af67fabc1953965b256b29eb4bf72880.jpg,,,,,,,,,"Шорты, бриджи, капри",Джинсы,Китай,ARK-TD9016',Size,28;29,Color,0000ff,"Джинсовые шорты Rich Berg выполнены из денима с искусственными потертостями и эффектом состаренности. Детали: застежка на молнию и пуговицу, шлевки под ремень, пять карманов, декоративные отвороты на манжетах. Состав: 90% хлопок, 10% полиэстер.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_rich_berg_td9016/
Джинсы женские CO&LA CA6007KK,1399,999,https://www.kupi-jeans.ru/upload/iblock/15b/15b99863da5344928a148358e61164d5.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/15b/70_113_2/15b99863da5344928a148358e61164d5.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/749/70_113_2/74997ac139941fac2a22ef433f2d9e6e.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/eb1/70_113_2/eb1bb57286753a8a2f993c6732801e92.jpg,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-CA6007KK',Size,25;26;27;29;30,Color,0000ff,"Джинсы-бойфренды. Концепция стиля этих джинсов — раскрепощенность и свобода. Создается ощущение, что девушка с утра надела джинсы своего брата или парня. Казалось бы, такой небрежный вид никак не придает женственности и стройности фигуре, но, как ни странно, женщины в них выглядят необыкновенно хрупкими.... 5 карманов. Шлевки для ремня. Застежка на молнию и 1 пуговицу. Ремень в комплекте. Широкие джинсы-бойфренды со средней посадкой и шаговым швом. Носить с отворотами снизу. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_co_la_ca6007kk/
Джинсы женские LLK 1579,1399,999,https://www.kupi-jeans.ru/upload/iblock/494/4946c53377731a929e66abf77c41f7a4.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/494/70_113_2/4946c53377731a929e66abf77c41f7a4.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/396/70_113_2/396970632b8967f10b0f462f9ab3b812.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/88c/70_113_2/88c8f9cc2765d62ab69e0842bfb3c3ee.jpg,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-1579',Size,25;27;28,Color,0000ff,"Женские джинсы LLK. состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_llk_1579/
Джинсы женские CO&LA CA6002BKK,1399,999,https://www.kupi-jeans.ru/upload/iblock/16d/16d7b6a45024d1a535ea120e3a8c714c.jpg,,,,,,,,,,,,,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-CA6002BKK',Size,31,Color,0000ff,"Джинсы-бойфренды. Концепция стиля этих джинсов — раскрепощенность и свобода. Создается ощущение, что девушка с утра надела джинсы своего брата или парня. Казалось бы, такой небрежный вид никак не придает женственности и стройности фигуре, но, как ни странно, женщины в них выглядят необыкновенно хрупкими.... 5 карманов. Шлевки для ремня. Застежка на болтах. Широкие джинсы-бойфренды со средней посадкой и шаговым швом. Носить с отворотами снизу. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_co_la_ca6002bkk/
Джинсы женские CO&LA CA6005AKK,1399,999,https://www.kupi-jeans.ru/upload/iblock/58a/58a7fb076bcb2c95fe903a9ed59d88ef.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/58a/70_113_2/58a7fb076bcb2c95fe903a9ed59d88ef.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/8ab/70_113_2/8ab489a2ec330d69216e1936242b5bca.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/f99/70_113_2/f998a603f2d713fe56f750b036d0ea39.jpg,,,,,,,,,Брюки джинсовые,Джинсы,Китай,ARK-CA6005AKK',Size,28;29;30;31,Color,0000ff,"Джинсы-бойфренды. Концепция стиля этих джинсов — раскрепощенность и свобода. Создается ощущение, что девушка с утра надела джинсы своего брата или парня. Казалось бы, такой небрежный вид никак не придает женственности и стройности фигуре, но, как ни странно, женщины в них выглядят необыкновенно хрупкими.... 5 карманов. Шлевки для ремня. Застежка на болтах. Ремень в комплекте. Широкие джинсы-бойфренды со средней посадкой и шаговым швом. Носить с отворотами снизу. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_co_la_ca6005akk/
Джинсы женские утепленные Manguer 8608,1200,800,https://www.kupi-jeans.ru/upload/iblock/335/335657e3521d31313c8c0b31d6948ad1.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/335/70_113_2/335657e3521d31313c8c0b31d6948ad1.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/e93/70_113_2/e935c7b372afbcca5bbe3d0e08007748.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/484/70_113_2/484c5b16e23d8ffe5dde6030292695cb.jpg,,,,,,,,,Утепленные брюки джинсовые,Джинсы,Китай,ARK-8608',Size,28;29;30,Color,0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_manguer_8608/
Джинсы женские утепленные Langluka LJ1023-BFH,1320,920,https://www.kupi-jeans.ru/upload/iblock/98e/98e7885957636a2399c17a0db521efd6.jpg,,,,,,,,,,,,,,,,,,,,,Утепленные брюки джинсовые,Джинсы,Китай,ARK-LJ1023-BFH',Size,,Color,0000ff,"Джинсы женские утепленные. Состав: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_langluka_lj1023_bfh/
Джинсы женские утепленные Гodi 956,1320,920,https://www.kupi-jeans.ru/upload/iblock/359/359db13e25a1146cfec586f50e522bc1.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/359/70_113_2/359db13e25a1146cfec586f50e522bc1.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/220/70_113_2/220e3c3ddfbf13622fb7822d7da845a0.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/7a4/70_113_2/7a4c2809f74ad3510ad277fd011117ff.jpg,,,,,,,,,Утепленные брюки джинсовые,Джинсы,Китай,ARK-956',Size,30;31;32,Color,0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 70% хлопок, 30% полиэстер. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_godi_956/
Бриджи женские джинсовые Rich Berg T8992,1190,790,https://www.kupi-jeans.ru/upload/iblock/0ba/0ba2a1d8f775a600937abbb70de41659.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/0ba/70_113_2/0ba2a1d8f775a600937abbb70de41659.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/70f/70_113_2/70f14b4268261fa9cb1496aa704a2cc8.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/660/70_113_2/6609ef5121457ba1bb99a0bb3e940275.jpg,,,,,,,,,"Шорты, бриджи, капри",Джинсы,Китай,ARK-T8992',Size,25;26;27,Color,0000ff,"Джинсовые шорты Rich Berg выполнены из денима с искусственными потертостями и эффектом состаренности. Детали: застежка на молнию и пуговицу, шлевки под ремень, пять карманов, декоративные отвороты на манжетах. Состав: 90% хлопок, 10% полиэстер.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_rich_berg_t8992/
Джинсы женские утепленные Langluka LJ1390BFH,1360,960,https://www.kupi-jeans.ru/upload/iblock/d8a/d8a70c6aeca909c71f8295188f0141f8.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/d8a/70_113_2/d8a70c6aeca909c71f8295188f0141f8.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/d37/70_113_2/d37b8f30a29dc76b2fa0f8f4fd8bbd91.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/f12/70_113_2/f120c4b7bc08c5dd9b5cf0aa13daf2a0.jpg,,,,,,,,,Утепленные брюки джинсовые,Джинсы,Китай,ARK-LJ1390BFH',Size,32,Color,0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, прямого кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: прямой покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_langluka_lj1390bfh/
Бриджи женские джинсовые Rich Berg T9010,1190,790,https://www.kupi-jeans.ru/upload/iblock/885/885a77d40b6d37eb32532e0f964ccde4.jpg,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/885/70_113_2/885a77d40b6d37eb32532e0f964ccde4.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/400/70_113_2/40029a65c17fcae923fc0f796c934585.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/a21/70_113_2/a21ac79236c9af734d69dfb00f86a271.jpg,,,,,,,,,"Шорты, бриджи, капри",Джинсы,Китай,ARK-T9010',Size,25;26;27;28,Color,0000ff,"Джинсовые шорты Rich Berg выполнены из денима с искусственными потертостями и эффектом состаренности. Детали: застежка на молнию и пуговицу, шлевки под ремень, пять карманов, декоративные отвороты на манжетах. Состав: 90% хлопок, 10% полиэстер.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_rich_berg_t9010/
