Джинсы женские утепленные Langluka X1747-1F,1360,960,https://www.kupi-jeans.ru/upload/iblock/fe5/fe5f3a665f1e0c9666ad09f0d43ce4ba.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: X1747-1F,"25,26",0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы с высокой посадкой, зауженный крой. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_langluka_x1747_1f/,,
Джинсы женские Tigerclub 4984,800,400,https://www.kupi-jeans.ru/upload/iblock/4db/4db7e13cf26964064c265f50322cac00.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/4db/70_113_2/4db7e13cf26964064c265f50322cac00.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/10a/70_113_2/10a14bad80cc98ec85338530c36e91c0.jpg,,,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Распродажа,Производитель: ,Китай,Артикул: 4984,25,0000ff,"ВНИМАНИЕ! ДАННЫЙ ТОВАР ОБМЕНУ И ВОЗВРАТУ НЕ ПОДЛЕЖИТ, Состав: 100% хлопок.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/rasprodazha/dzhinsy_zhenskie_tigerclub_4984/,,
Бриджи женские джинсовые Rich Berg T9011,1190,790,https://www.kupi-jeans.ru/upload/iblock/7fd/7fdfdef2b4247523e930c8fbfe448173.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/7fd/70_113_2/7fdfdef2b4247523e930c8fbfe448173.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/47f/70_113_2/47ff0e199d8557a63b8d5a9150b88b8e.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/925/70_113_2/9258ce03e24f82d08df8180abebdd71b.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/6ec/70_113_2/6ec9e3eceb159a0c3ff9f14776612908.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри",Производитель: ,Китай,Артикул: T9011,"25,26,29,30",0000ff,"Джинсовые шорты Rich Berg выполнены из денима с искусственными потертостями и эффектом состаренности. Детали: застежка на молнию и пуговицу, шлевки под ремень, пять карманов, декоративные отвороты на манжетах. Состав: 90% хлопок, 10% полиэстер.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_rich_berg_t9011/,,
Джинсы женские утепленные DHD F-501,1200,800,https://www.kupi-jeans.ru/upload/iblock/f1b/f1b7099983c86b3f46f29796823ecfd1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: F-501,"25,27",0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_dhd_f_501/,,
Джинсы женские утепленные Sesvinan 5918,1320,920,https://www.kupi-jeans.ru/upload/iblock/295/295f20e68a9de4df5722cee3ee793ac7.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/295/70_113_2/295f20e68a9de4df5722cee3ee793ac7.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/28c/70_113_2/28c2a6a002d4353b46b58b5cf992fcdf.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/f45/70_113_2/f458e40584fff2b2397f0eabdd60003e.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/434/70_113_2/434698cd903170780d92aa7c0c68878b.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: 5918,"32,34",0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 70% хлопок, 30% полиэстер. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_sesvinan_5918/,,
Бриджи женские джинсовые Settanta ZQ7026B,1190,790,https://www.kupi-jeans.ru/upload/iblock/3dd/3dded825c2f606327105c98a0c5c0cb3.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/3dd/70_113_2/3dded825c2f606327105c98a0c5c0cb3.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/edc/70_113_2/edccfdb13ac935fbb9a89f2e6ada2c3d.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/f4e/70_113_2/f4eb4d1316c021afa948fe9a61142fe7.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/63e/70_113_2/63e61f68ffd373aa03e5dabb84067ba0.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри",Производитель: ,Китай,Артикул: ZQ7026B,29,0000ff,"Джинсовые шорты Settanta выполнены из денима с искусственными потертостями и эффектом состаренности. Детали: застежка на молнию и пуговицу, шлевки под ремень, пять карманов, декоративные отвороты на манжетах. Состав: 98% хлопок, 2% эластан.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_settanta_zq7026b/,,
Шорты женские джинсовые Langluka 1598DK,1190,790,https://www.kupi-jeans.ru/upload/iblock/d6c/d6cde808ba2ca90b4f4f9a573e9f9a94.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/d6c/70_113_2/d6cde808ba2ca90b4f4f9a573e9f9a94.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/797/70_113_2/797a0911f01d86a96c6606f24d25cfb9.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/e1b/70_113_2/e1b6efff5ee38b6f4f5876303ca73d0e.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/138/70_113_2/1383cbe94ae65a9301fa4ca57d7b6f47.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри",Производитель: ,Китай,Артикул: 1598DK,"25,26,27,28,29,30",0000ff,"Шорты Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. В комплект входит ремень. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/shorty_zhenskie_dzhinsovye_langluka_1598dk/,,
Джинсы женские утепленные GDKZ K-070,1399,999,https://www.kupi-jeans.ru/upload/iblock/1ef/1efcb370200253c2d6d39cc08818a0b0.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/1ef/70_113_2/1efcb370200253c2d6d39cc08818a0b0.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/08c/70_113_2/08c69b9c309487d8e8460bf07432d804.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/7db/70_113_2/7db4311d61a5f97272b3415ab95f98b0.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/51d/70_113_2/51d02085fc254264899050ec87c73c6c.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: K-070,,0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, прямого кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_gdkz_k_070/,,
Бриджи женские джинсовые Rich Berg TD9013,1190,790,https://www.kupi-jeans.ru/upload/iblock/4bd/4bdec05c05f1b938755e26d51b641240.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/4bd/70_113_2/4bdec05c05f1b938755e26d51b641240.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/304/70_113_2/304adaadf01b825d6c8823f6ab42b41b.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/db1/70_113_2/db15a1695665e8735b784a1e69659702.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/f1c/70_113_2/f1c4f9c107f40da7e34cc800f1e27e24.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри",Производитель: ,Китай,Артикул: TD9013,"28,29",0000ff,"Джинсовые шорты Rich Berg выполнены из денима с искусственными потертостями и эффектом состаренности. Детали: застежка на молнию и пуговицу, шлевки под ремень, пять карманов, декоративные отвороты на манжетах. Состав: 90% хлопок, 10% полиэстер.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_rich_berg_td9013/,,
Джинсы женские утепленные Miss Bon MB-702,1390,990,https://www.kupi-jeans.ru/upload/iblock/d95/d95b1bcd1ecb8c54c34e81a4c9803bc7.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/d95/70_113_2/d95b1bcd1ecb8c54c34e81a4c9803bc7.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/a96/70_113_2/a96f9627f5244a6638f0e02302746cde.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/5be/70_113_2/5bef76e1c5e96e70b039069f5801fe1f.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/1aa/70_113_2/1aab9b320ba68280715710038fcbbeef.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: MB-702,"32,34,36,42",0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, прямого кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: прямой покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_miss_bon_mb_702/,,
Джинсы женские Miss Bon MB-418-1,1399,999,https://www.kupi-jeans.ru/upload/iblock/9f4/9f459c3673d233bc37ff912ee6f05bba.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/9f4/70_113_2/9f459c3673d233bc37ff912ee6f05bba.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/ac5/70_113_2/ac570499ea9e576fd343e810edb79c2e.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/adf/70_113_2/adf8151a75f664fead404f8bcc21e11a.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/748/70_113_2/748674f7622da8bc7aebf154b44052b3.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые,Производитель: ,Китай,Артикул: MB-418-1,28,0000ff,"Джинсы Miss Bon выполнены из хлопкового денима. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 95% хлопок, 5% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_miss_bon_mb_418_1/,,
Бриджи женские джинсовые Miss Bon MB390,1190,790,https://www.kupi-jeans.ru/upload/iblock/858/85805180d8feaee0b2f680a753ce0f63.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/858/70_113_2/85805180d8feaee0b2f680a753ce0f63.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/bea/70_113_2/bea8fe6e423ff16a17b828d787f49541.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/203/70_113_2/203dbf06266f93c5bef57178ed950b1c.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/1e2/70_113_2/1e26ddac7fd37b1a1cf3478ad2af7423.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри",Производитель: ,Китай,Артикул: MB390,"25,26,27,28,29,30",0000ff,"Джинсовые шорты Miss Bon выполнены из денима с искусственными потертостями и эффектом состаренности. Детали: застежка на молнию и пуговицу, шлевки под ремень, пять карманов, декоративные отвороты на манжетах. Состав: 95% хлопок, 5% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_miss_bon_mb390/,,
Джинсы женские утепленные Manguer 8602,1200,800,https://www.kupi-jeans.ru/upload/iblock/3f6/3f619f929cc8f05bff4ae8bb81374c71.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/3f6/70_113_2/3f619f929cc8f05bff4ae8bb81374c71.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/3be/70_113_2/3bed7f9a9dcc37c551b0f4271c819f20.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/10d/70_113_2/10d411e35ca6e19a34d0bf92bd0effcd.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/f6a/70_113_2/f6a4eb5f2f52c0a5ce7c6955b95fc474.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: 8602,29,0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_manguer_8602/,,
Джинсы женские утепленные Roxvivi RX-605,1390,990,https://www.kupi-jeans.ru/upload/iblock/fa8/fa8a203d40ca82bf067cbf37a59d6277.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/fa8/70_113_2/fa8a203d40ca82bf067cbf37a59d6277.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/191/70_113_2/191479051199be9b54a8635edb6845c5.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/7ca/70_113_2/7ca4345eb17071642ff30e4d2ca03877.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/33b/70_113_2/33b6639fcd9684d523f6b4ca8ace96ce.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: RX-605,"30,31,32,33,34,36",0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, прямого кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: прямой покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_roxvivi_rx_605/,,
Джинсы женские утепленные KK K-623,1399,999,https://www.kupi-jeans.ru/upload/iblock/cb5/cb59b50d49c345e6044ea86cbbd6b68c.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: K-623,26,0000ff,"Классический покрой джинсов. Модель утепленная: с подкладкой из тонкого флиса, которая незаметна глазу. Джинсы-стрейч. Состав: 75% хлопок, 3% спандекс, 22% полиэстер. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_kk_k_623/,,
Джинсы женские утепленные Langluka LJ1383B-7FH,1360,960,https://www.kupi-jeans.ru/upload/iblock/2ee/2eee5463df29136386897cc334bcd5a7.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/2ee/70_113_2/2eee5463df29136386897cc334bcd5a7.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/ae6/70_113_2/ae65c98ad7888de0d2c85464a86ed639.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/653/70_113_2/653d04106fff0d0234e8b6916603799f.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/4a6/70_113_2/4a640d41f55039065f46b87c950e5ff1.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: LJ1383B-7FH,"31,32",0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, прямого кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: прямой покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_langluka_lj1383b_7fh/,,
Джинсы женские CO&LA CA6020AKK,1399,999,https://www.kupi-jeans.ru/upload/iblock/add/add527dfdd53baa5b3949ad2f35d76c5.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/add/70_113_2/add527dfdd53baa5b3949ad2f35d76c5.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/a88/70_113_2/a8816e0f60c148ba1a3c7389fcd453c1.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/205/70_113_2/205e4fd155aadc46252134e66835adc9.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/9aa/70_113_2/9aa2a31fd8988d409bf47ea2f87e0dcb.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые,Производитель: ,Китай,Артикул: CA6020AKK,32,0000ff,"Джинсы-бойфренды. Концепция стиля этих джинсов — раскрепощенность и свобода. Создается ощущение, что девушка с утра надела джинсы своего брата или парня. Казалось бы, такой небрежный вид никак не придает женственности и стройности фигуре, но, как ни странно, женщины в них выглядят необыкновенно хрупкими.... 5 карманов. Шлевки для ремня. Застежка на молнию и 1 пуговицу. Ремень в комплекте. Широкие джинсы-бойфренды со средней посадкой и шаговым швом. Носить с отворотами снизу. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_co_la_ca6020akk/,,
Шорты женские джинсовые Langluka X1630DK,1190,790,https://www.kupi-jeans.ru/upload/iblock/728/72841311ce780c641ad33cb4732d28f7.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/728/70_113_2/72841311ce780c641ad33cb4732d28f7.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/4d8/70_113_2/4d8da0be4958f0d161c3327ad86436f8.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/797/70_113_2/7977441dc522d294085450878a140d52.jpg,,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри",Производитель: ,Китай,Артикул: X1630DK,"25,26,27,28",0000ff,"Шорты Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. В комплект входит ремень. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/shorty_zhenskie_dzhinsovye_langluka_x1630dk/,,
Джинсы женские утепленные Barbie Coco Q-252,1399,999,https://www.kupi-jeans.ru/upload/iblock/77b/77b78ef27c8bee8a42b57d51f299592e.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/77b/70_113_2/77b78ef27c8bee8a42b57d51f299592e.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/d1b/70_113_2/d1bfbe2bea0170e747fd6e2bc8a222fa.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/4a8/70_113_2/4a82931156164b9384d07392352b09d3.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/be8/70_113_2/be8f5b2e4c1ae77e093d57d48914f2e8.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: Q-252,25,0000ff,"Классический покрой джинсов. Модель утепленная: с подкладкой из тонкого флиса, которая незаметна глазу. Джинсы-стрейч. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: осень-зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_barbie_coco_q_252/,,
Джинсы женские утепленные TG 0709,1399,999,https://www.kupi-jeans.ru/upload/iblock/3a9/3a91d01cc57c39ac96ecc98bc6595c60.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: 0709,26,0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 100% хлопок. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_tg_0709/,,
Джинсы женские утепленные Гodi 957,1320,920,https://www.kupi-jeans.ru/upload/iblock/bbe/bbefd946ecb0d1fc69a4d1603980c288.jpg,,,,,,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/resize_cache/iblock/bbe/70_113_2/bbefd946ecb0d1fc69a4d1603980c288.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/757/70_113_2/757cef89a743b9880813417b63f0c31d.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/4a7/70_113_2/4a7e2b9b912ee09f08aa81d8bf1d1a0a.jpg,https://www.kupi-jeans.ru/upload/resize_cache/iblock/b87/70_113_2/b878a2459b2ad086dc6ea46c66b6eaf7.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: 957,"31,32,34",0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 70% хлопок, 30% полиэстер. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_godi_957/,,
Джинсы женские утепленные Langluka LJ1388AFH,1399,999,https://www.kupi-jeans.ru/upload/iblock/903/90345516ae5597c9fd37985c9801ba6d.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: LJ1388AFH,32,0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_langluka_lj1388afh/,,
Джинсы женские утепленные XQL 018,1280,880,https://www.kupi-jeans.ru/upload/iblock/71a/71acd80262cdaef587ad83f31f465580.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: 018,"25,26,29",0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_xql_018/,,
Джинсы женские утепленные Manguer 8604,1200,800,https://www.kupi-jeans.ru/upload/iblock/4b1/4b10dcef7473bc0298fdc6d6174161d8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: 8604,27,0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_manguer_8604/,,
Джинсы женские утепленные Parastoo 5913,1320,920,https://www.kupi-jeans.ru/upload/iblock/6bd/6bdf8bf3be8b0d2cc1b4731adcf2c305.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые,Производитель: ,Китай,Артикул: 5913,32,0000ff,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, прямого кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: прямой покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_parastoo_5913/,,
